,vendor_name,address_line_1,city,state,zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
1538,"Seleen T Saleh LLC","961 Eastern Parkway",Brooklyn,"New York",11213,40.669451,-73.93604,1,rooftop,961,"Eastern Pkwy",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
1539,"Selfless Service LLC","147 Pulaski Street",Brooklyn,"New York",11206,40.692962,-73.945299,1,rooftop,147,"Pulaski St",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1540,"Selfy My Sister's Keeper LLC","971 Jerome Street",Brooklyn,"New York",11207,40.656968,-73.878212,1,rooftop,971,"Jerome St",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1541,"Senior Aide Inc.","409 Tompkin Avenue",Brooklyn,"New York",11216,40.683541,-73.943811,1,rooftop,409,"Tompkins Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1542,"SENIORHABITAT INC.","111 Broadway",Brooklyn,"New York",11249,40.710516,-73.964446,1,rooftop,111,Broadway,,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
1543,"Sensory Street Pediatric Occupational Therapy, P.C.","1055 Bedford Avenue",Brooklyn,"New York",11216,40.68774,-73.954624,1,rooftop,1055,"Bedford Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1544,"SEO ARCHITECT, PLLC","347 97th Street",Brooklyn,"New York",11209,40.615277,-74.03285,1,rooftop,347,"97th St",,,Brooklyn,NY,"Kings County",11209,US,"City of New York"
1545,"Serenity Civil Trial Preparation Service, Inc.","169 Classon Avenue",Brooklyn,"New York",11205,40.695279,-73.961248,1,rooftop,169,"Classon Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1546,"Servicio Ejecutivo LLC","63 Flushing Avenue",Brooklyn,"New York",11205,40.698228,-73.975163,1,rooftop,63,"Flushing Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1547,17A,"18 Bridge Street",Brooklyn,"New York",11201,40.704212,-73.984719,1,rooftop,18,"Bridge St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1548,"Sew Graphic Inc.","770 St. Marks Avenue",Brooklyn,"New York",11216,40.674948,-73.947587,1,rooftop,770,"St Marks Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1549,"SH5 Construction Corporation","2169 WEST 5TH STREET",Brooklyn,"New York",11223,40.594991,-73.976071,1,rooftop,2169,"W 5th St",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
1550,"Shadow Consultant Services LLC","2920 Avenue R. Suite# 281",Brooklyn,"New York",11229,40.607238,-73.943476,1,rooftop,2920,"Ave R",Ste,281,Brooklyn,NY,"Kings County",11229,US,"City of New York"
1551,SGVA,"168 7th Street",Brooklyn,"New York",11215,40.672982,-73.990891,1,rooftop,168,"7th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1552,"Shalinthia Miles Smith Company LLC","649 Empire Boulevard #23",Brooklyn,"New York",11213,40.664093,-73.940581,1,rooftop,649,"Empire Blvd",Apt,23,Brooklyn,NY,"Kings County",11213,US,"City of New York"
1553,"Shapeless Studio Architecture PC","492 Atlantic Avenue",Brooklyn,"New York",11217,40.685657,-73.981985,1,rooftop,492,"Atlantic Ave",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1554,"Sharda Paper, Inc.","378 Troutman Street",Brooklyn,"New York",11237,40.705847,-73.92342,1,rooftop,378,"Troutman St",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
1555,"Sharissa's Personal Training","1683 58th ST",Brooklyn,"New York",11204,40.624737,-73.988456,1,rooftop,1683,"58th St",,,Brooklyn,NY,"Kings County",11204,US,"City of New York"
1556,"Sharlenez Reflection LLC","390 Bushwick Ave Apt# 4G",Brooklyn,"New York",11206,40.703105,-73.938151,1,rooftop,390,"Bushwick Ave",Apt,4G,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1557,"Shaun Coggins Inc","1011 Fulton St",Brooklyn,"New York",11238,40.68247,-73.961478,1,rooftop,1011,"Fulton St",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1558,"Shaw General Contracting Inc.","1001 Dochester Road",Brooklyn,"New York",11218,40.64434,-73.978411,0.5,place,,,,,Brooklyn,NY,"Kings County",11218,US,"TIGER/Line® dataset from the US Census Bureau"
1559,"Shawn Construction Inc.","1088 Flushing Avenue",Brooklyn,"New York",11237,40.70493,-73.927621,1,rooftop,1088,"Flushing Ave",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
1560,"Shazi Construction Co Inc","2758 East 26th street",Brooklyn,"New York",11235,40.585486,-73.943092,1,rooftop,2758,"E 26th St",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
1561,"Sheffield Fabricators Corp","205 Sheffield Avenue",Brooklyn,"New York",11207,40.672244,-73.896854,1,rooftop,205,"Sheffield Ave",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1562,"She-Wolf Wellness","147 Starr St Apt. 1R",Brooklyn,"New York",11237,40.70352,-73.924838,1,rooftop,147,"Starr St",Apt,1R,Brooklyn,NY,"Kings County",11237,US,"City of New York"
1563,"Shine Janitorial & Restoration Inc","483 Thantford Avenue",Brooklyn,"New York",11212,40.602435,-73.967969,0.87,nearest_rooftop_match,469,"Ave S",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
1564,"Shining Sky Inc.","343 East 31 street",Brooklyn,"New York",11226,40.642217,-73.947516,1,rooftop,343,"E 31st St",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1565,"Shining Smiles Daycare I Inc","882 Fulton Street",Brooklyn,"New York",11238,40.683122,-73.966153,1,range_interpolation,882,"Fulton St",,,Brooklyn,NY,"Kings County",11238,US,"TIGER/Line® dataset from the US Census Bureau"
1566,"Shiva Contracting LLC","2510 65th Street",Brooklyn,"New York",11204,40.609355,-73.974338,1,rooftop,2510,"65th St",,,Brooklyn,NY,"Kings County",11204,US,"City of New York"
1567,"Ivory Solutions","139 82nd Street",Brooklyn,"New York",11209,40.627579,-74.034462,1,rooftop,139,"82nd St",,,Brooklyn,NY,"Kings County",11209,US,"City of New York"
1568,"Show the Good","495 Henry Street",Brooklyn,"New York",11231,40.684641,-73.999031,1,rooftop,495,"Henry St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1569,"Sighte Studio LLC","424 4th Street",Brooklyn,"New York",11215,40.670142,-73.979861,1,rooftop,424,"4th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1570,"Sighte Studio LLC","424 4th Street",Brooklyn,"New York",11215,40.670142,-73.979861,1,rooftop,424,"4th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1571,"Signs & Decal Corp.","410 Morgan Avenue",Brooklyn,"New York",11211,40.718351,-73.936868,1,rooftop,410,"Morgan Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1572,"Signs & Decal Corp.","410 Morgan Avenue",Brooklyn,"New York",11211,40.718351,-73.936868,1,rooftop,410,"Morgan Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1573,"Silk Air Corp.","4005 Avenue K",Brooklyn,"New York",11210,40.625858,-73.937053,1,rooftop,4005,"Ave K",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1574,"SILQ RRR INC","2102 newkirk Ave Apt 8",Brooklyn,"New York",11226,40.638209,-73.957518,1,rooftop,2102,"Newkirk Ave",Apt,8,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1575,"Silverstone Construction Corp","1925 Quentin Road",Brooklyn,"New York",11229,40.608888,-73.953609,1,rooftop,1925,"Quentin Rd",,,Brooklyn,NY,"Kings County",11229,US,"City of New York"
1576,"Simmi Degnemark","233 union st",Brooklyn,"New York",11231,40.683291,-73.998581,1,rooftop,233,"Union St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1577,"Brooklyn ImprintedWear","3031 West 23rd Street",Brooklyn,"New York",11224,40.573164,-73.989384,1,rooftop,3031,"W 23rd St",,,Brooklyn,NY,"Kings County",11224,US,"City of New York"
1578,"Simply Forms and Computers, Inc.","555 Rogers Avenue",Brooklyn,"New York",11225,40.658292,-73.953083,1,rooftop,555,"Rogers Ave",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1579,"Simsi International LLC","1202 Rogers Avenue, Suite A",Brooklyn,"New York",11226,40.640478,-73.951529,1,rooftop,1202,"Rogers Ave",Ste,A,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1580,"Sincere Gaston LLC","310 Clarkson Avenue #801",Brooklyn,"New York",11226,40.655372,-73.949254,1,rooftop,310,"Clarkson Ave",Apt,801,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1581,"Siris Coombs Architecture PLLC","15 East 7th Street",Brooklyn,"New York",11218,40.652494,-73.974869,1,rooftop,15,"E 7th St",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1582,"Skill-Man Contracting, Inc.","244 Skillman Avenue",Brooklyn,"New York",11211,40.71612,-73.941317,1,range_interpolation,244,"Skillman Ave",,,Brooklyn,NY,"Kings County",11211,US,"TIGER/Line® dataset from the US Census Bureau"
1583,"Sky Heights Construction Corp.","2354 Stillwell Avenue",Brooklyn,"New York",11223,40.589832,-73.984152,1,rooftop,2354,"Stillwell Ave",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
1584,"Skyline Performance, LLC","209 Wyona Street",Brooklyn,"New York",11207,40.673912,-73.89328,1,rooftop,209,"Wyona St",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1585,"Skyscraper Steel Corporation","2658 Gerritsen Avenue",Brooklyn,"New York",11229,40.593924,-73.92659,1,rooftop,2658,"Gerritsen Ave",,,Brooklyn,NY,"Kings County",11229,US,"City of New York"
1586,"Skyview Construction Group Inc","5023 Avenue N",Brooklyn,"New York",11234,40.619131,-73.926018,1,rooftop,5023,"Ave N",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1587,"Deep Background","41 Powers Street",Brooklyn,"New York",11211,40.711951,-73.949678,1,rooftop,41,"Powers St",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1588,"Deep Background","41 Powers Street",Brooklyn,"New York",11211,40.711951,-73.949678,1,rooftop,41,"Powers St",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1589,"Slope Electric Incorporated","204 9TH STREET",Brooklyn,"New York",11215,40.671038,-73.990558,1,rooftop,204,"9th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1590,"SM Tam Architect, PLLC","5816 Fort Hamilton Parkway",Brooklyn,"New York",11219,40.633888,-74.004666,1,rooftop,5816,"Ft Hamilton Pkwy",,,Brooklyn,NY,"Kings County",11219,US,"City of New York"
1591,"SMC CONSTRUCTION SERVICES , INC.","3215 Avenue H",Brooklyn,"New York",11210,40.631926,-73.945416,1,rooftop,3215,"Ave H",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1592,"SMJ Development","628 6 Avenue",Brooklyn,"New York",11215,40.662002,-73.989353,1,rooftop,628,"6th Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1593,"Social Strategies Group, Inc.","360 Clinton Avenue",Brooklyn,"New York",11238,40.687287,-73.967898,1,rooftop,360,"Clinton Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1594,"Soge LLC","32 Bridge St",Brooklyn,"New York",11201,40.703818,-73.984744,1,rooftop,32,"Bridge St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1595,"SOHA Pictures, LLC","58 2nd Avenue",Brooklyn,"New York",11215,40.673244,-73.99304,1,rooftop,58,"2nd Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1596,"SO-IL OFFICE LTD.","320 Livingston Street #2",Brooklyn,"New York",11217,40.688029,-73.981973,1,rooftop,320,"Livingston St",#,2,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1597,"Full Range Energy","945 East 96th Street",Brooklyn,"New York",11236,40.647209,-73.905806,1,rooftop,945,"E 96th St",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
1598,"JJ Pixx Photo Booth","1123 Jefferson Avenue",Brooklyn,"New York",11221,40.689338,-73.915389,1,rooftop,1123,"Jefferson Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1599,"Sola's Wellness Garden LLC","1869 Park Place",Brooklyn,"New York",11233,40.67165,-73.915332,1,rooftop,1869,"Park Pl",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1600,"Solo Scoop Creamery, LLC","36 Crooke Avenue",Brooklyn,"New York",11226,40.652131,-73.963979,1,rooftop,36,"Crooke Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1601,"Solomon Oliver Mechanical Contracting Corp.","49 East 89 Street",Brooklyn,"New York",11236,40.651439,-73.919589,1,rooftop,49,"E 89th St",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
1602,"Somos Arte","280 Grand St, #1",Brooklyn,"New York",11211,40.713053,-73.957922,1,rooftop,280,"Grand St",#,1,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1603,"Sookra Properties LLC","289 Nostrand Avenue",Brooklyn,"New York",11216,40.688806,-73.951116,1,rooftop,289,"Nostrand Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1604,"Soraya Butler VO, LLC","464 Prospect Avenue",Brooklyn,"New York",11215,40.659173,-73.982567,1,rooftop,464,"Prospect Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1605,"Soul Collection’s LLC","1126 Bedford Avenue",Brooklyn,"New York",11216,40.685985,-73.954596,1,rooftop,1126,"Bedford Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1606,"Soul2Soulz Productions Incorporated","1038 Union Street",Brooklyn,"New York",11225,40.669551,-73.95776,1,rooftop,1038,"Union St",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1607,"Soulful Silverback LLC","218 Myrtle Avenue",Brooklyn,"New York",11201,40.693386,-73.979567,1,rooftop,218,"Myrtle Ave",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1608,"Soulfully Written Production LLC","41 Schermerhorn Street",Brooklyn,"New York",11201,40.691156,-73.991992,1,rooftop,41,"Schermerhorn St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1609,"Soulkofa Health Food and Restaurant Inc","235 Ralph Avenue",Brooklyn,"New York",11233,40.681532,-73.9223,1,rooftop,235,"Ralph Ave",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1610,"Soulkofa Health Food and Restaurant Inc","235 Ralph Avenue",Brooklyn,"New York",11233,40.681532,-73.9223,1,rooftop,235,"Ralph Ave",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1611,"Spacey Studios Co","155 Amity St",Brooklyn,"New York",11201,40.689151,-73.995414,1,rooftop,155,"Amity St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1612,"Spark Lighting Corp","347 37th Street",Brooklyn,"New York",11230,40.654358,-74.005802,1,rooftop,347,"37th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1613,"Sparks Electronics, Inc.","2835 Bedford Avenue",Brooklyn,"New York",11210,40.633677,-73.952852,1,rooftop,2835,"Bedford Ave",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1614,"Spectra Construction Inc.","1014 Belmont Avenue",Brooklyn,"New York",11208,40.674008,-73.87179,1,rooftop,1014,"Belmont Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1615,"Spectraflow East, Inc.","61 Greeenpoint Ave.",Brooklyn,"New York",11222,40.729933,-73.958361,1,rooftop,61,"Greenpoint Ave",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1616,"Splash Studios, Inc.","442 Clermont Ave.",Brooklyn,"New York",11238,40.684642,-73.969328,1,rooftop,442,"Clermont Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1617,"Sponge-Mob Cleaning Services LLC","4411 Church Ave, 4L",Brooklyn,"New York",11203,40.651628,-73.935736,1,rooftop,4411,"Church Ave",Apt,4L,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1618,"Stable Homes, LLC","164-54 109th Ave",Brooklyn,"New York",11433,40.695903,-73.787375,1,rooftop,164-54,"109th Ave",,,Jamaica,NY,"Queens County",11433,US,"City of New York"
1619,"Stacey Collazo","2171 West Street",Brooklyn,"New York",11223,40.595484,-73.970939,1,rooftop,2171,"West St",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
1620,"Stack Creative LLC","78 Vanderbilt avenue",Brooklyn,"New York",11205,40.695313,-73.970459,1,rooftop,78,"Vanderbilt Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1621,"Stageberg Architecture PLLC","25 Chapel Street",Brooklyn,"New York",11201,40.697307,-73.985859,1,rooftop,25,"Chapel St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1622,"Stak Mobility","431 10th Street",Brooklyn,"New York",11215,40.667909,-73.985084,1,rooftop,431,"10th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1623,"Stanley Lewis Plumbing & Heating Corp.","749 Prospect Place",Brooklyn,"New York",11216,40.674507,-73.951654,1,rooftop,749,"Prospect Pl",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1624,"Star Poly Bag Inc.","200 Liberty Avenue",Brooklyn,"New York",11207,40.673424,-73.902422,1,rooftop,200,"Liberty Ave",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1625,"STAR SECURITY TRAINING","1891 Fulton Street",Brooklyn,"New York",11233,40.67896,-73.921007,1,rooftop,1891,"Fulton St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1626,"Starbright Builders","8212 Avenue K",Brooklyn,"New York",11236,40.633288,-73.907629,1,rooftop,8212,"Ave K",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
1627,"Starlyn LLC","65 Wyckoff",Brooklyn,"New York",11237,40.70559,-73.92107,1,rooftop,65,"Wyckoff Ave",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
1628,"Basic Moving","700 Columbia Street",Brooklyn,"New York",11231,40.667511,-74.011087,1,rooftop,700,"Columbia St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1629,"Energize Your Voice","300 8th ave Apt 4D",Brooklyn,"New York",11215,40.669231,-73.976551,1,rooftop,300,"8th Ave",Apt,4D,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1630,"Stencil Town Inc.","516 Vandalia Ave  Apt 5L",Brooklyn,"New York",11239,40.65535,-73.873636,1,rooftop,516,"Vandalia Ave",Apt,5L,Brooklyn,NY,"Kings County",11239,US,"City of New York"
1631,"Stephanie L. Twin, Ph.D.","485 Thirteenth Street",Brooklyn,"New York",11215,40.664322,-73.984132,0.5,place,,,,,Brooklyn,NY,"Kings County",11215,US,"TIGER/Line® dataset from the US Census Bureau"
1632,"The Garage","86 34th St",Brooklyn,"New York",11232,40.656895,-74.005858,1,rooftop,86,"34th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1633,"Steven M. Yang Architect LLC","32 Court Street",Brooklyn,"New York",11201,40.692935,-73.99097,1,rooftop,32,"Court St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1634,"Stoic Media","152 Withers Street",Brooklyn,"New York",11211,40.717166,-73.945793,1,rooftop,152,"Withers St",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1635,"Storm D. Construction LLC","246 Saratoga Avenue",Brooklyn,"New York",11233,40.677434,-73.916567,1,rooftop,246,"Saratoga Ave",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1636,"Strada Ventures, LLC","661 St. John's Place",Brooklyn,"New York",11216,40.672324,-73.956267,1,rooftop,661,"St Johns Pl",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1637,"Strada Ventures, LLC","661 St. John's Place",Brooklyn,"New York",11216,40.672324,-73.956267,1,rooftop,661,"St Johns Pl",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1638,"Streamline Security Services, Inc.","495 Flatbush Ave",Brooklyn,"New York",11225,40.662206,-73.961558,1,rooftop,495,"Flatbush Ave",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1639,"Street Society LLC","333 Schermerhorn Street",Brooklyn,"New York",11217,40.687204,-73.981131,1,rooftop,333,"Schermerhorn St",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1640,"Strength in Numbers Consulting Group, Inc.","1 Willoughby Square, 235 Duffield",Brooklyn,"New York",11201,40.691126,-73.983571,1,rooftop,1,"Willoughby Sq",,235,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1641,"SSD Construction","429 Sutter Avenue",Brooklyn,"New York",11212,40.668296,-73.903303,1,rooftop,429,"Sutter Ave",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
1642,"STRUT MODELS & TALENT (S.M.T)","53 Bridge St. Ste. 501",Brooklyn,"New York",11201,40.702853,-73.984549,1,rooftop,53,"Bridge St",Ste,501,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1643,"Stuart Cinema & Cafe LLC","79 West Street",Brooklyn,"New York",11222,40.729223,-73.959288,1,rooftop,79,"West St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1644,"Studio 397 Architecture PLLC","590 Flatbush Avenue",Brooklyn,"New York",11225,40.659038,-73.960775,1,rooftop,590,"Flatbush Ave",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
